Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
3,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_community,7
6,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,3
9,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,7
10,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,"The purpose of this study is to see how people percieve important aspects of our society, like healthcare, police, science, and how people relate other aspects to these topics like certain political party or comunnity  hero, or religions, etc."
13,1729274655713,18/10/2024 18:04:15,1729274661378,-4,18/10/2024 14:04:21,187086,12,questionnaire-xwu3,,40755563,a91jcz7d,11890766,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,2504x1068,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,105962
1,1729274562489,18/10/2024 18:02:42,1729274562491,-5,18/10/2024 13:02:42,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274619182,18/10/2024 18:03:39,1729274619205,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,2
3,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,3
5,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_community,4
6,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_police,4
8,1729274619318,18/10/2024 18:03:39,1729274619207,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,5
9,1729274619318,18/10/2024 18:03:39,1729274619208,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,1
10,1729274619318,18/10/2024 18:03:39,1729274619208,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_media,3
11,1729274619318,18/10/2024 18:03:39,1729274619208,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,4
12,1729274619318,18/10/2024 18:03:39,1729274619208,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,I don't know
13,1729274619318,18/10/2024 18:03:39,1729274619208,-5,18/10/2024 13:03:39,187086,12,questionnaire-xwu3,,40755572,vnjbstob,11890578,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,56717
1,1729274595776,18/10/2024 18:03:15,1729274594676,-4,18/10/2024 14:03:14,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274625265,18/10/2024 18:03:45,1729274624195,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729274625363,18/10/2024 18:03:45,1729274624196,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_community,5
6,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,3
9,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,To get people's thoughts on different topics.
13,1729274625363,18/10/2024 18:03:45,1729274624197,-4,18/10/2024 14:03:44,187086,12,questionnaire-xwu3,,40755591,jgyz80hc,11890811,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 113.0.0.0,1920x1080,1817x976,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,29521
1,1729274615639,18/10/2024 18:03:35,1729274615483,-5,18/10/2024 13:03:35,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274652755,18/10/2024 18:04:12,1729274651885,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,5
3,1729274653098,18/10/2024 18:04:13,1729274651887,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729274653098,18/10/2024 18:04:13,1729274651887,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,4
5,1729274653098,18/10/2024 18:04:13,1729274651887,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729274653098,18/10/2024 18:04:13,1729274651887,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729274653098,18/10/2024 18:04:13,1729274651888,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_police,4
8,1729274653098,18/10/2024 18:04:13,1729274651888,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,3
9,1729274653098,18/10/2024 18:04:13,1729274651888,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,3
10,1729274653098,18/10/2024 18:04:13,1729274651888,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_media,2
11,1729274653098,18/10/2024 18:04:13,1729274651889,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729274653098,18/10/2024 18:04:13,1729274651889,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,opinion about social response 
13,1729274653098,18/10/2024 18:04:13,1729274651889,-5,18/10/2024 13:04:11,187086,12,questionnaire-xwu3,,40755604,faipm84l,11890656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1368x620,1366x613,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,36406
1,1729274640083,18/10/2024 18:04:00,1729274639725,0,18/10/2024 18:03:59,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274673943,18/10/2024 18:04:33,1729274673607,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,5
3,1729274674392,18/10/2024 18:04:34,1729274673608,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
5,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_community,5
6,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,5
9,1729274674392,18/10/2024 18:04:34,1729274673609,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,5
10,1729274674392,18/10/2024 18:04:34,1729274673610,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_media,3
11,1729274674392,18/10/2024 18:04:34,1729274673610,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,5
12,1729274674392,18/10/2024 18:04:34,1729274673610,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,"The purpose of this study seems to be to explore how individuals think and feel about various important topics, such as politics, religion, healthcare, and more, in order to gain deeper insights into their values, beliefs, and decision-making processes. By asking participants to reflect on these concepts, the study likely aims to understand how people form opinions, what influences their perspectives, and how these viewpoints affect their behavior in everyday life. This could provide valuable data on societal trends, cultural differences, and personal motivations, helping researchers develop a more nuanced understanding of human behavior and societal dynamics."
13,1729274674392,18/10/2024 18:04:34,1729274673610,0,18/10/2024 18:04:33,187086,12,questionnaire-xwu3,,40755630,uorvdhaj,11890732,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,833x761,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,33886
1,1729274641004,18/10/2024 18:04:01,1729274638774,-4,18/10/2024 14:03:58,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274713924,18/10/2024 18:05:13,1729274711255,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,7
3,1729274714110,18/10/2024 18:05:14,1729274711257,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729274714110,18/10/2024 18:05:14,1729274711257,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,7
5,1729274714110,18/10/2024 18:05:14,1729274711257,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_community,7
6,1729274714110,18/10/2024 18:05:14,1729274711258,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,7
7,1729274714110,18/10/2024 18:05:14,1729274711258,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_police,7
8,1729274714110,18/10/2024 18:05:14,1729274711258,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,7
9,1729274714110,18/10/2024 18:05:14,1729274711258,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,7
10,1729274714110,18/10/2024 18:05:14,1729274711259,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_media,7
11,1729274714110,18/10/2024 18:05:14,1729274711259,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729274714110,18/10/2024 18:05:14,1729274711259,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,How confident we are in our social opinions and whether we will stand by them publicly.
13,1729274714110,18/10/2024 18:05:14,1729274711260,-4,18/10/2024 14:05:11,187086,12,questionnaire-xwu3,,40755635,0lzz8kvf,11890750,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,72487
1,1729274704217,18/10/2024 18:05:04,1729274704508,-5,18/10/2024 13:05:04,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729274805555,18/10/2024 18:06:45,1729274805885,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,3
3,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,6
9,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,6
10,1729274805737,18/10/2024 18:06:45,1729274805886,-5,18/10/2024 13:06:45,187086,12,questionnaire-xwu3,,40755674,f20ovc7x,11890784,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1536x960,1536x799,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
