ParticipantID,DoB_month,DoB_year,5yr_US,SexAssigned,Gender,American Indian or Alaskan Native,Asian,Black or African American,Hispanic or Latino,Native Hawaiian or other Pacific Islander,White,Occupation,zipBorn,zip10,zipNow,IncBracket_growingUp,familySize_growingUp,parentsMarital,parentsEdu,partEdu,partIncome,partMarital,partNumChildren,parentsMarital_other,parentsEdu_other,partEdu_other
11890220,1,47,Yes,Male,Male,0,0,0,0,0,1,Software Developer,46835,45241,45069,Don't know,4,Married,Doctoral degree,Bachelor's degree (4 years of college),"More than $80,000",Married,3,,,
11890221,8,30,Yes,Male,Male,0,0,0,0,0,1,Unemployed,13324,13324,13324,"$56,000-$78,000",6,Never married,Some college,Highschool degree,"Less than $12,500",Single,0,,,
11890223,11,55,Yes,Male,Male,0,0,0,0,0,1,Data Analyst,3800,6812,29579,"$25,001-$40,499",4,Divorced and remarried (one),Highschool degree,Some college,"$22,500-$42,999",Married,2,,,
11890224,5,39,Yes,Female,Female,0,0,0,0,0,1,Director of training,33073,33073,33073,"More than $78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890226,0,54,Yes,Male,Male,0,0,0,0,0,1,Retired,95616,95616,95833,"$56,000-$78,000",7,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890227,11,42,Yes,Male,Male,0,0,0,0,0,1,gig worker,42025,42025,42071,"Less than $25,000",10,Divorced and remarried (both),Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$12,501-$22,499",Single,0,,,
11890228,4,41,Yes,Female,Female,0,0,0,0,0,1,nonprofit manager,17331,17350,15220,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Master's degree,"$42,500-$80,000",Divorced,0,,,
11890229,0,31,Yes,Male,Male,0,0,0,0,0,1,Software Developer,89014,89014,89014,"$25,001-$40,499",4,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890232,8,38,Yes,Female,Female,0,0,0,0,0,1,legal transcriber,51501,51503,85396,"$56,000-$78,000",4,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"Less than $12,500",Married,3,,,
11890233,0,57,Yes,Male,Male,0,0,0,0,0,1,sales,77339,77339,77339,Don't know,5,Divorced,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Widowed,1,,,
11890237,9,28,Yes,Male,Male,0,0,0,0,0,1,Online Reseller,1854,1854,3857,"More than $78,000",6,Divorced,Highschool degree,Highschool degree,"$12,501-$22,499",Married,1,,,
11890239,0,52,Yes,Female,Female,1,0,0,0,0,1,Patient Care,1972,94901,94949,"$45,500-$55,999",7,Divorced and remarried (both),Associate's degree (2 years of college),Some college,"$42,500-$80,000",Single,1,,,
11890240,2,45,Yes,Female,Female,0,0,0,0,0,1,homemaker,38652,38652,38652,"$56,000-$78,000",2,Divorced,Highschool degree,Associate's degree (2 years of college),"$42,500-$80,000",Married,2,,,
11890242,11,34,Yes,Female,Female,0,0,0,0,0,1,Student,75503,71832,75501,"$25,001-$40,499",4,Divorced and remarried (one),Highschool degree,Some college,"$12,501-$22,499",Married,1,,,
11890243,10,50,Yes,Male,Male,0,0,0,0,0,1,Auto auction lot porter ,65351,65802,66212,"$25,001-$40,499",3,Divorced,Associate's degree (2 years of college),Highschool degree,"$22,500-$42,999",Single,0,,,
11890244,2,45,Yes,Female,Female,0,0,0,0,0,1,Customs Broker,5491,5491,13630,"More than $78,000",5,Married,Associate's degree (2 years of college),Some college,"$42,500-$80,000",Divorced,1,,,
11890245,11,46,Yes,Female,Female,0,0,0,0,0,1,Customer Service Rep ,48136,54901,49504,"$45,500-$55,999",5,Divorced,Highschool degree,Highschool degree,"$42,500-$80,000",Married,7,,,
11890248,1,58,Yes,Female,Female,0,0,0,0,0,1,Office Specialist II,92408,92313,92374,"More than $78,000",4,Widowed,Some highschool,Some college,"$42,500-$80,000",Married,0,,,
11890249,5,41,Yes,Male,Male,0,0,0,0,0,1,Insurance Broker,39042,39042,39047,Don't know,4,Married,Associate's degree (2 years of college),Associate's degree (2 years of college),"$42,500-$80,000",Single,0,,,
11890251,10,33,Yes,Male,Male,0,0,0,0,0,1,Advisor,8610,8610,60618,"More than $78,000",4,Married,Master's degree,Master's degree,"More than $80,000",Married,0,,,
11890253,11,46,Yes,Female,Female,0,0,0,0,0,1,graphic designer,29646,29649,29607,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890254,4,32,Yes,Male,Male,0,0,0,0,0,1,Information Technology Associate,91730,91730,92373,"$45,500-$55,999",4,Married,Highschool degree,Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890255,11,21,Yes,Male,Male,0,0,0,0,0,1,IT assistant,7501,34491,34491,"$25,001-$40,499",3,Married,Master's degree,Associate's degree (2 years of college),"$22,500-$42,999",Single,0,,,
11890256,8,48,Yes,Male,Male,0,0,0,0,0,1,real estate,23464,23464,23435,"Less than $25,000",4,Married,Master's degree,Bachelor's degree (4 years of college),"$12,501-$22,499",Divorced,0,,,
11890257,8,23,Yes,Female,Female,0,0,0,0,0,1,unemployed,2861,2861,2861,"Less than $25,000",5,Never married,Highschool degree,Highschool degree,"$12,501-$22,499",Single,0,,,
11890259,3,32,Yes,Female,Female,0,0,0,0,0,1,customer service,43235,43235,15102,"More than $78,000",6,Divorced and remarried (one),Doctoral degree,Highschool degree,"$42,500-$80,000",Married,2,,,
11890260,0,52,Yes,Female,Female,0,0,0,0,0,1,Retail manager,44883,44883,44883,"More than $78,000",5,Widowed,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,3,,,
11890261,1,33,Yes,Male,Male,0,0,0,0,0,1,Self Employed,76051,76034,76106,"$56,000-$78,000",4,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890262,0,32,Yes,Female,Female,0,0,0,0,0,1,real estate agent,2445,2445,60640,Don't know,3,Divorced and remarried (one),Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890265,6,58,Yes,Male,Male,0,0,0,0,0,1,Writer,62016,62025,53208,"$25,001-$40,499",5,Widowed,Some college,Master's degree,"$22,500-$42,999",Divorced,0,,,
11890269,2,35,Yes,Male,Male,0,0,0,0,0,1,Software Developer,11103,11103,11103,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890271,8,32,Yes,Female,Female,0,0,0,0,0,1,Freelnace,70811,70811,70811,"$45,500-$55,999",10,Divorced,Some college,Highschool degree,"Less than $12,500",Single,0,,,
11890272,11,70,Yes,Female,Female,0,0,0,0,0,1,retired,46614,46614,71118,"$25,001-$40,499",5,__other,Highschool degree,Some college,"$22,500-$42,999",Widowed,2,deceased,,
11890273,8,58,Yes,Male,Male,0,0,0,0,0,1,Vice President of Information Technology,6450,6450,33904,"$25,001-$40,499",3,Widowed,Some college,Master's degree,"More than $80,000",Married,0,,,
11890274,3,62,Yes,Female,Female,0,0,0,0,0,1,Art Designer,41004,41004,41004,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Associate's degree (2 years of college),"$42,500-$80,000",Married,1,,,
11890275,11,48,Yes,Male,Male,0,0,0,0,0,1,mechanic,55734,55734,55734,"Less than $25,000",3,Never married,Some college,Associate's degree (2 years of college),"$12,501-$22,499",Single,0,,,
11890276,5,54,Yes,Female,Prefer not to say,0,0,0,0,0,1,freelance,11225,11226,7006,"$45,500-$55,999",3,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890277,9,48,Yes,Male,Male,0,0,0,0,0,1,Human Resoure Business Partner,7840,7840,8052,"$25,001-$40,499",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890279,9,23,Yes,Female,Female,0,0,0,0,0,1,retail associate,1201,78664,78613,"Less than $25,000",2,Never married,Associate's degree (2 years of college),Associate's degree (2 years of college),"Less than $12,500",Single,0,,,
11890282,8,36,Yes,Male,Male,0,0,0,0,0,1,lead dara scientist,60635,60707,60016,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Doctoral degree,"More than $80,000",Married,3,,,
11890284,8,46,Yes,Female,Female,0,0,0,0,0,1,Clerk,29715,29715,29732,"Less than $25,000",4,Divorced and remarried (both),Highschool degree,Some college,"$42,500-$80,000",Single,0,,,
11890285,10,50,Yes,Male,Male,0,0,0,0,0,1,PC Tech,55337,55337,56524,"$56,000-$78,000",4,__other,Some college,Highschool degree,"$42,500-$80,000",Single,0,Married and both deceased.,,
11890286,2,22,Yes,Female,Female,0,0,1,0,0,0,Student,36617,36617,30318,"$25,001-$40,499",6,Never married,Highschool degree,Some college,"Less than $12,500",Single,0,,,
11890287,1,44,Yes,Male,Male,0,0,0,0,0,1,designer,92404,92404,74743,"Less than $25,000",4,Divorced and remarried (one),Doctoral degree,Some college,"More than $80,000",Divorced,4,,,
11890289,2,26,Yes,Male,Male,0,0,1,0,0,0,Retailer,60601,60601,60601,"More than $78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890292,10,18,Yes,Male,Male,0,0,1,0,0,0,Unemployed,60623,60623,60422,"$56,000-$78,000",5,Never married,Associate's degree (2 years of college),Highschool degree,"Less than $12,500",Single,0,,,
11890295,0,50,Yes,Female,Female,0,0,0,0,0,1,Retail,28752,28752,32680,"$45,500-$55,999",3,Married,Highschool degree,Highschool degree,"$42,500-$80,000",Married,0,,,
11890298,7,41,Yes,Male,Male,0,0,1,0,0,0,Exam Rater,20912,20912,88001,"$25,001-$40,499",4,Divorced,Bachelor's degree (4 years of college),Master's degree,"$12,501-$22,499",Single,0,,,
11890299,8,26,Yes,Male,Male,0,0,0,0,0,1,Credit Analyst,29512,29512,28376,"$56,000-$78,000",4,Divorced and remarried (both),Doctoral degree,Master's degree,"$42,500-$80,000",Married,0,,,
11890300,4,24,Yes,Male,Female,0,0,0,0,0,1,student,60018,60018,60018,"$25,001-$40,499",4,Married,Master's degree,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890302,0,38,Yes,Male,Male,0,0,1,0,0,0,Real Estate/Construction,32505,32505,32534,"$25,001-$40,499",9,Married,Highschool degree,Highschool degree,"$42,500-$80,000",Single,1,,,
11890303,6,31,Yes,Female,Female,0,0,1,0,0,0,Manager,18301,18301,32824,"More than $78,000",5,Married,Bachelor's degree (4 years of college),Highschool degree,"$42,500-$80,000",Single,0,,,
11890306,8,31,Yes,Male,Male,0,0,1,0,0,0,Warehousing,20603,20603,20603,"More than $78,000",4,Married,Some college,Highschool degree,"$42,500-$80,000",Single,0,,,
11890308,11,24,Yes,Male,Male,0,0,1,0,0,0,pharmacist,30033,30033,30033,"More than $78,000",5,Married,Some college,Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890310,7,34,Yes,Female,Female,0,0,1,0,0,0,Accountant,11206,11206,11203,"More than $78,000",9,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890311,9,24,Yes,Male,Male,1,0,1,0,0,0,Construction,30002,30002,30002,"$56,000-$78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,1,,,
11890312,9,24,Yes,Male,Male,0,0,1,0,0,0,retailer,10002,10002,30002,"$56,000-$78,000",3,Married,Some college,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,11,,,
11890313,1,20,Yes,Male,Male,0,0,1,0,0,0,Front-end Developer,10118,10118,10119,"Less than $25,000",6,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890314,1,24,Yes,Female,Female,0,0,1,0,0,0,Financial analyst,30334,30334,30334,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890319,6,25,Yes,Female,Female,0,0,0,0,0,1,Orbital Analyst,30601,30549,37923,"Less than $25,000",4,__other,Highschool degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,deceased,,
11890320,10,24,Yes,Female,Female,0,0,1,0,0,0,HR,90012,90012,90012,"More than $78,000",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890323,3,24,Yes,Male,Male,0,0,1,0,0,0,Admin staff,55421,55421,55421,"More than $78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890324,9,40,Yes,Female,Female,0,0,1,0,0,0,Customer Service Representative,37421,37411,37421,"$25,001-$40,499",4,Divorced and remarried (one),Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,2,,,
11890327,7,33,Yes,Female,Female,0,0,0,0,0,1,Software Developer,67025,67025,67025,"$25,001-$40,499",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,2,,,
11890328,9,24,Yes,Male,Male,0,0,1,0,0,0,sales,10001,10001,30002,"$56,000-$78,000",4,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,1,,,
11890329,11,42,Yes,Female,Female,0,0,1,0,0,0,Business Owner,20783,20783,10065,"$45,500-$55,999",3,Married,Highschool degree,Master's degree,"More than $80,000",Married,1,,,
11890330,3,34,Yes,Female,Female,0,0,1,0,0,0,self employeed ,27522,27522,27514,"$56,000-$78,000",4,Never married,Bachelor's degree (4 years of college),Master's degree,"$12,501-$22,499",Single,0,,,
11890331,8,27,Yes,Male,Male,0,0,1,0,0,0,finance,30303,30303,30303,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Master's degree,"$42,500-$80,000",Married,2,,,
11890334,11,25,Yes,Male,Male,0,0,1,0,0,0,Web Developer,20136,20136,20111,"More than $78,000",6,Widowed,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Single,0,,,
11890337,8,27,Yes,Male,Male,0,0,1,0,0,0,Manager,89002,89001,20500,"$56,000-$78,000",6,Married,Some college,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890339,3,24,Yes,Male,Male,0,0,0,0,0,1,Administration clerk,55421,55421,55421,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890342,11,34,Yes,Male,Male,0,0,1,0,0,0,Unemployed,94016,30058,30058,"$56,000-$78,000",3,Divorced,Bachelor's degree (4 years of college),Associate's degree (2 years of college),"$12,501-$22,499",Single,0,,,
11890346,1,47,Yes,Female,Female,0,0,0,0,0,1,team manager,39115,75093,75093,"More than $78,000",6,Divorced and remarried (both),Bachelor's degree (4 years of college),Master's degree,"More than $80,000",Divorced,2,,,
11890351,4,51,Yes,Female,Female,0,0,0,0,0,1,Arist,84401,84401,84067,"$25,001-$40,499",4,Divorced and remarried (one),Some college,Some college,"$22,500-$42,999",Divorced,2,,,
11890354,3,23,Yes,Male,Male,0,0,1,0,0,0,tranport manager,10188,10188,10188,"$56,000-$78,000",5,Married,Doctoral degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
11890357,7,30,Yes,Female,Female,0,0,1,0,0,0,"Agriculture, food and Natural resources",10011,10011,10001,"$25,001-$40,499",5,Married,Bachelor's degree (4 years of college),Master's degree,"More than $80,000",Married,2,,,
11890358,11,23,Yes,Male,Male,0,0,1,0,0,0,Educator,90028,90028,90028,"More than $78,000",5,Never married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,1,,,
11890361,4,25,Yes,Male,Male,0,0,0,0,0,1,consultant,10001,10005,10003,"$25,001-$40,499",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890363,11,31,Yes,Female,Female,0,0,1,0,0,0,Information system,10013,10013,10013,"More than $78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890365,5,40,Yes,Female,Female,0,0,1,0,0,0,donor manager,24541,24541,24541,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Divorced,2,,,
11890366,0,50,Yes,Female,Female,0,0,1,0,0,0,Patient Observer,60628,60628,38671,"$45,500-$55,999",7,Married,Master's degree,Bachelor's degree (4 years of college),"More than $80,000",Married,7,,,
11890367,5,37,Yes,Male,Male,0,0,1,0,0,0,Housekeeper,53704,53704,53704,"$25,001-$40,499",4,Never married,Highschool degree,Highschool degree,"$22,500-$42,999",Single,0,,,
11890368,7,24,Yes,Male,Male,0,0,1,0,0,0,Computer science,60601,60601,60601,"$45,500-$55,999",6,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"Less than $12,500",Single,1,,,
11890369,3,33,Yes,Male,Male,0,0,0,0,0,1,Software Engineer,78596,78596,78596,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890371,4,33,Yes,Male,Male,0,0,0,0,0,1,QA,46011,40324,40475,"More than $78,000",4,Married,Bachelor's degree (4 years of college),Some college,"More than $80,000",Married,2,,,
11890374,2,22,Yes,Male,Male,0,0,1,0,0,0,Agriculture,90001,90001,90001,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890376,10,34,Yes,Female,Female,0,0,1,0,0,0,sales,1902,33614,75232,"$45,500-$55,999",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890378,1,26,Yes,Male,Male,0,0,1,0,0,0,IT Analyst,10013,10013,10013,"$56,000-$78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890379,1,37,Yes,Male,Male,0,0,1,0,0,0,Security Guard,11213,11224,11224,"$25,001-$40,499",6,Married,Associate's degree (2 years of college),Some college,"$22,500-$42,999",Single,0,,,
11890380,0,26,Yes,Male,Male,0,0,1,0,0,0,Manager,32087,32087,32087,"More than $78,000",3,Married,Bachelor's degree (4 years of college),Master's degree,"$42,500-$80,000",Single,0,,,
11890382,6,35,Yes,Male,Male,0,0,1,0,0,0,IT manager,10017,10017,10017,"$56,000-$78,000",7,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890385,2,33,Yes,Female,Female,0,0,0,0,0,1,analyst,80120,80120,80129,"$56,000-$78,000",5,Divorced,Associate's degree (2 years of college),Doctoral degree,"More than $80,000",Married,0,,,
11890389,6,39,Yes,Male,Male,0,0,1,0,0,0,Financial economist,23234,23234,23234,"$45,500-$55,999",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890390,6,28,Yes,Female,Female,0,0,1,0,0,0,IT specialist,92374,92374,92374,"$45,500-$55,999",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,1,,,
11890391,2,46,Yes,Female,Female,0,0,1,0,0,0,Office Administration,7514,7504,7514,"$25,001-$40,499",3,Married,Highschool degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890393,2,32,Yes,Female,Female,0,1,0,0,0,1,Home healthcare,58102,70601,64772,"$56,000-$78,000",6,Divorced,Bachelor's degree (4 years of college),Associate's degree (2 years of college),"$42,500-$80,000",Married,2,,,
11890394,2,31,Yes,Female,Female,0,0,1,0,0,0,Paralegal,27604,27513,20002,"$25,001-$40,499",4,Married,Highschool degree,Bachelor's degree (4 years of college),"More than $80,000",Single,1,,,
11890395,11,24,Yes,Male,Male,0,0,1,0,0,1,Analyst,17408,17408,17331,"$56,000-$78,000",4,Married,Highschool degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,0,,,
11890396,11,28,Yes,Male,Male,0,0,1,0,0,0,Business Analyst,11256,11255,11256,"$56,000-$78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,1,,,
11890398,9,43,Yes,Female,Female,0,0,1,0,0,0,Preschool Teacher,43203,43205,31792,"$25,001-$40,499",3,Divorced and remarried (one),Master's degree,Master's degree,"$22,500-$42,999",Married,6,,,
11890400,1,24,Yes,Male,Male,0,0,1,0,0,0,manufacturing industry,30002,30002,30002,"More than $78,000",3,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890402,1,29,Yes,Female,Female,0,0,1,0,0,0,Sales associate,90805,90805,90805,"$56,000-$78,000",4,Never married,Some college,Some college,"$42,500-$80,000",Single,0,,,
11890406,8,23,Yes,Female,Female,0,0,0,0,0,1,Lab Supervisor,60131,6231,23452,"$45,500-$55,999",3,Married,Master's degree,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890407,7,37,Yes,Female,Female,0,0,1,0,0,0,Distributer,53216,53218,78219,"$25,001-$40,499",7,Divorced and remarried (one),Highschool degree,Highschool degree,"$12,501-$22,499",Single,2,,,
11890409,7,41,Yes,Male,Male,0,0,1,0,0,0,biomedical tech,74055,74055,74055,Don't know,5,Married,Associate's degree (2 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890413,0,36,Yes,Male,Male,0,0,1,0,0,0,"writer, survey taker, e-commerce seller",36617,36617,36617,"$25,001-$40,499",5,Never married,Some college,Some college,"Less than $12,500",Single,0,,,
11890415,8,48,Yes,Female,Female,0,0,1,0,0,0,Courier,11202,11202,19134,"$45,500-$55,999",2,Divorced,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890416,7,31,Yes,Female,Female,0,0,0,0,0,1,Biologist,34652,34652,29445,"$45,500-$55,999",6,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890417,3,24,Yes,Female,Female,0,0,0,0,0,1,computer programmer ,90014,90014,30303,"More than $78,000",6,Married,Master's degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890418,9,53,Yes,Male,Male,0,0,1,0,0,0,Project Manager,11203,11203,8648,"$56,000-$78,000",4,Widowed,Some college,Master's degree,"More than $80,000",Married,1,,,
11890422,6,38,Yes,Female,Female,0,0,1,0,0,0,Customer service Rep,60653,60653,60607,"Less than $25,000",5,Divorced,Highschool degree,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890423,4,22,Yes,Female,Female,0,0,0,0,0,1,Clerk,95131,95131,95131,"$56,000-$78,000",4,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890427,2,40,Yes,Female,Female,0,0,1,0,0,0,microtasker,22657,22601,55046,"$25,001-$40,499",4,Divorced and remarried (one),Associate's degree (2 years of college),Some college,"Less than $12,500",Single,0,,,
11890428,2,37,Yes,Male,Male,0,0,1,0,0,0,substittute teacher,42701,42701,42701,"Less than $25,000",4,Never married,Bachelor's degree (4 years of college),Master's degree,"$12,501-$22,499",Single,1,,,
11890430,4,34,Yes,Male,Male,0,0,1,0,0,0,Financier,60644,60644,77701,"$45,500-$55,999",6,Married,Some college,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890432,3,27,Yes,Male,Male,0,0,1,0,0,0,Manufacturing Manager,11211,11211,11211,"More than $78,000",4,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,2,,,
11890433,6,35,Yes,Male,Male,0,0,1,0,0,0,DevOps Enginner,10095,10095,10095,"More than $78,000",5,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,2,,,
11890437,5,29,Yes,Male,Male,0,0,1,0,0,0,project management,32621,32621,32621,"$25,001-$40,499",5,Widowed,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$22,500-$42,999",Married,1,,,
11890440,5,30,Yes,Male,Male,0,0,1,0,0,0,engineer ,10013,10013,90014,"More than $78,000",7,Widowed,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,0,,,
11890453,9,41,Yes,Female,Female,0,0,1,0,0,0,Guest Sevices Rep,11231,11231,11225,"$25,001-$40,499",4,Never married,Highschool degree,Some college,"$42,500-$80,000",Single,1,,,
11890454,2,34,Yes,Female,Female,0,0,0,0,0,1,INSTRUCTIONAL AIDE,45885,45787,16424,Don't know,6,Divorced,Associate's degree (2 years of college),Associate's degree (2 years of college),"Less than $12,500",Married,3,,,
11890457,8,57,Yes,Male,Male,0,0,1,0,0,0,Freelance proofreader,60615,60615,60640,"$45,500-$55,999",10,Never married,Some college,Some college,"Less than $12,500",Single,0,,,
11890460,0,30,Yes,Male,Male,0,0,1,0,0,0,product manager,20101,20101,33093,"$45,500-$55,999",6,Divorced,Doctoral degree,Doctoral degree,"$42,500-$80,000",Married,2,,,
11890468,11,48,Yes,Male,Male,0,0,1,0,0,0,Manager,10005,10005,75001,"More than $78,000",5,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,4,,,
11890470,6,32,Yes,Male,Male,0,0,1,0,0,0,Manager,30047,30047,30047,"More than $78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"More than $80,000",Married,1,,,
11890472,11,34,Yes,Male,Male,0,0,1,0,0,1,Manager,10111,10111,19019,"More than $78,000",6,Married,Doctoral degree,Doctoral degree,"More than $80,000",Married,2,,,
11890473,5,37,Yes,Female,Female,0,0,1,0,0,0,principal,75223,75223,75126,"More than $78,000",5,Divorced and remarried (one),Associate's degree (2 years of college),Master's degree,"More than $80,000",Married,2,,,
11890475,6,26,Yes,Female,Female,0,0,1,0,0,0,Behavior Technician ,73506,73501,73507,"$25,001-$40,499",6,Married,Some college,Bachelor's degree (4 years of college),"$22,500-$42,999",Single,0,,,
11890477,3,60,Yes,Female,Female,0,0,1,0,0,0,CEO,0,11224,33905,"More than $78,000",11,Divorced,Bachelor's degree (4 years of college),Doctoral degree,"More than $80,000",Married,2,,,
11890478,4,26,Yes,Female,Female,0,0,1,0,0,0,Paralegal,36116,36116,36117,"More than $78,000",5,Married,Master's degree,Bachelor's degree (4 years of college),"More than $80,000",Married,2,,,
11890481,2,31,Yes,Male,Male,0,0,1,0,0,0,IT Analyst,33125,33127,21221,"$45,500-$55,999",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Single,0,,,
11890482,9,39,Yes,Female,Female,0,0,1,0,0,0,Accountant,10003,10003,10045,"$56,000-$78,000",5,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,2,,,
11890484,5,39,Yes,Male,Male,0,0,0,0,0,1,Teacher,40509,40509,40403,"$56,000-$78,000",3,Divorced,Master's degree,Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
11890490,6,39,Yes,Female,Female,0,0,1,0,0,0,Collection Specialist,75223,75223,75235,"$56,000-$78,000",5,Never married,Highschool degree,Associate's degree (2 years of college),"$42,500-$80,000",Single,3,,,
11890492,6,27,Yes,Female,Female,0,0,0,0,0,1,syling and manager,19006,19006,19006,"$45,500-$55,999",8,Married,Bachelor's degree (4 years of college),Bachelor's degree (4 years of college),"$42,500-$80,000",Married,1,,,
